vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
6,84918,17.01,1582,126.2,5,917000.0,12131.142857142857,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,False,False,False,True,False,False
11,78000,15.6,1497,116.3,5,475000.0,6500.0,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
5,65000,26.6,998,58.16,5,315000.0,10833.333333333334,0.05827655310621242,0.32325688374843925,0.046264046789774596,False,False,False,False,True,True,False,False,False,True
7,89000,18.88,1995,184.0,5,2150000.0,11125.0,0.09223057644110276,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,True,False,False
4,30000,13.68,2393,147.8,8,1550000.0,6000.0,0.06176347680735479,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
5,49184,26.82,1498,93.87,5,740000.0,8197.333333333334,0.06266355140186916,0.32325688374843925,0.022540579614904382,True,False,False,False,True,False,False,False,False,True
4,79315,28.4,1248,74.02,5,720000.0,15863.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
8,148712,12.99,2494,100.6,7,1175000.0,16523.555555555555,0.04033680834001604,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
5,13552,23.84,1199,84.0,5,450000.0,2258.6666666666665,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,False,False,False,True,False
3,15000,18.9,1197,81.86,5,500000.0,3750.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
8,110000,14.0,2179,138.1,7,400000.0,12222.222222222223,0.06337769619091325,0.027666425708089637,0.006308733653151081,True,False,False,False,True,True,False,False,False,False
10,150000,20.0,1399,68.0,5,250000.0,13636.363636363636,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
4,30000,33.54,998,67.04,5,450000.0,6000.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,False,True,True,False,False,False,True
5,17000,17.19,1197,81.86,5,720000.0,2833.3333333333335,0.0683876357560568,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
11,106868,12.8,2494,102.0,8,575000.0,8905.666666666666,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
7,20587,18.9,1197,81.86,5,415000.0,2573.375,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
8,17568,18.9,998,67.1,5,389000.0,1952.0,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
3,30000,17.0,1198,108.5,5,600000.0,7500.0,0.09056761268781302,0.027666425708089637,0.005520141946507196,False,False,False,True,True,True,False,True,False,False
6,64000,27.62,793,47.0,5,350000.0,9142.857142857143,0.05926860025220681,0.32325688374843925,0.01537753827955576,True,False,False,False,True,False,False,False,False,True
4,30000,22.7,799,53.0,5,200000.0,6000.0,0.06633291614518148,0.011171715844121705,0.004928698166524282,False,False,False,True,True,True,False,False,True,False
3,31324,16.0,2179,140.0,7,1685000.0,7831.0,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
5,49000,16.55,2498,105.0,7,750000.0,8166.666666666667,0.042033626901521216,0.06565025957810344,0.004008674508773083,True,False,False,False,True,False,False,True,False,False
9,57000,19.7,796,46.3,5,180000.0,5700.0,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
3,36790,21.4,1197,83.1,5,660000.0,9197.5,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,False,False,False,True,False
6,27000,13.5,2987,254.79,5,4544999.999999981,3857.1428571428573,0.08529963173752929,0.021357692054938555,0.002102911217717027,True,False,False,False,False,True,False,False,False,False
5,128000,12.63,2179,147.5,5,2675000.0,21333.333333333332,0.067691601652134,0.0032857987776828547,0.0032857987776828547,True,False,False,False,False,False,False,False,False,False
7,69800,15.6,1196,70.02,5,380000.0,8725.0,0.058545150501672236,0.05099559702963791,0.01767759742393376,False,False,False,True,True,True,False,True,False,False
4,35017,24.04,999,67.0,5,385000.0,7003.4,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,False,False,False,False,True,False
3,46432,21.9,1396,88.76,5,765000.0,11608.0,0.06358166189111748,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
2,25000,23.01,999,67.0,5,335000.0,8333.333333333334,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
10,52846,17.0,1197,80.0,5,385000.0,4804.181818181818,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
5,58000,11.36,2755,171.5,8,1649000.0,9666.666666666666,0.062250453720508164,0.05184990471183545,0.03574949070118946,True,False,False,False,False,False,False,False,False,False
6,145000,15.96,2523,62.1,7,499000.0,20714.285714285714,0.02461355529131986,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
9,100000,15.1,2179,140.0,7,775000.0,10000.0,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
9,55000,22.07,1199,73.9,5,240000.0,5500.0,0.06163469557964971,0.040349608989945454,0.024249194979299466,True,False,False,False,True,False,False,False,True,False
4,46758,18.9,1197,82.0,5,500000.0,9351.6,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,False,False,False,True,False,False
11,106000,20.88,1196,61.7,5,230000.0,8833.333333333334,0.051588628762541805,0.32325688374843925,0.00814878096865348,False,False,False,False,True,False,False,False,True,False
4,20282,19.0,1199,88.7,5,775000.0,4056.4,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,False,False,False,True,False,False
5,39000,18.7,1199,88.7,5,545000.0,6500.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
8,34000,15.0,1598,103.5,5,405000.0,3777.777777777778,0.06476846057571965,0.02188341985936781,0.011960307550765591,False,False,False,True,True,False,False,False,False,False
4,52000,20.85,1197,83.14,5,690000.0,10400.0,0.06945697577276524,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,False,False,True,False
3,17000,22.0,1197,81.8,5,715000.0,4250.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,False,False,True,False
7,210000,23.4,1248,74.0,5,350000.0,26250.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,True,False
5,61000,18.6,1197,81.83,5,635000.0,10166.666666666666,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
9,70000,19.3,1248,73.9,5,505000.0,7000.0,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,True,False,False
6,74000,22.54,1396,88.73,5,555000.0,10571.42857142857,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
4,23000,26.0,1498,98.6,5,875000.0,4600.0,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
7,40000,20.14,1498,88.8,5,600000.0,5000.0,0.05927903871829105,0.040349608989945454,0.024249194979299466,True,False,False,False,True,True,False,False,True,False
2,15000,13.68,2393,147.8,8,2050000.0,5000.0,0.06176347680735479,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
2,20999,16.1,1353,138.0,5,1840000.0,6999.666666666667,0.10199556541019955,0.002102911217717027,0.0018400473155023985,False,False,False,True,True,False,False,True,False,False
11,120000,18.5,1197,80.0,5,200000.0,10000.0,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
6,47000,18.0,1497,117.3,5,775000.0,6714.285714285715,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
6,45243,18.9,998,67.1,5,445000.0,6463.285714285715,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
3,35000,21.21,1197,81.8,5,650000.0,8750.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,False,False,True,False
4,51234,20.4,1197,81.8,5,445000.0,10246.8,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
3,98000,22.1,1396,88.7,5,950000.0,24500.0,0.06353868194842408,0.1939278438588421,0.022014851810475126,True,False,False,False,True,True,False,False,True,False
5,120000,15.4,2523,75.0,9,825000.0,20000.0,0.029726516052318668,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,True,False,False
6,80000,15.4,2523,75.0,7,700000.0,11428.57142857143,0.029726516052318668,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
3,49500,23.84,1199,84.0,5,525000.0,12375.0,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
10,120000,11.5,2982,171.0,7,850000.0,10909.09090909091,0.05734406438631791,0.05184990471183545,0.012288887428533877,True,False,False,False,True,True,False,False,False,False
5,50000,18.7,1199,88.7,5,650000.0,8333.333333333334,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,True,False,True,False,False
12,67000,10.13,3498,364.9,5,1100000.0,5153.846153846154,0.10431675242995997,0.021357692054938555,0.002102911217717027,False,False,False,True,False,False,False,False,False,False
10,50000,20.92,998,67.1,5,275000.0,4545.454545454545,0.06723446893787574,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
8,60000,23.4,1248,74.0,5,550000.0,6666.666666666667,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,True,False
1,4600,17.8,1498,119.35,5,1165000.0,2300.0,0.07967289719626168,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
6,88562,23.4,1248,74.0,5,520000.0,12651.714285714286,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,True,False
8,55000,20.77,1248,88.8,7,650000.0,6111.111111111111,0.07115384615384615,0.32325688374843925,0.02240914766379707,True,False,False,False,True,False,False,False,True,False
3,38000,18.9,1197,81.86,5,595000.0,9500.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
4,108000,23.0,1498,98.96,5,900000.0,21600.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
7,58000,22.7,1498,89.84,5,600000.0,7250.0,0.05997329773030708,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
3,16000,16.09,1598,103.5,5,760000.0,4000.0,0.06476846057571965,0.040349608989945454,0.016100414010645988,False,False,False,True,True,False,False,True,False,False
4,21000,24.0,1186,73.97,5,610000.0,4200.0,0.062369308600337264,0.1939278438588421,0.03739239009003088,True,False,False,False,True,False,False,False,True,False
6,21000,21.21,1197,81.8,5,499000.0,3000.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
7,50000,18.6,1197,81.83,5,530000.0,6250.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
4,60000,22.0,1197,81.8,5,480000.0,12000.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
6,64000,19.0,1199,88.7,5,551000.0,9142.857142857143,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,False,True,False,True,False,False
6,51235,18.0,1497,117.3,5,648000.0,7319.285714285715,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
8,30000,12.3,1796,185.0,5,1350000.0,3333.3333333333335,0.10300668151447662,0.021357692054938555,0.008083064993099822,False,False,False,True,True,False,False,False,False,False
8,101271,22.9,1248,74.0,5,480000.0,11252.333333333334,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,True,False
8,60000,23.4,1248,74.0,5,460000.0,6666.666666666667,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,True,False
6,72030,22.0,1197,81.8,5,525000.0,10290.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
8,66000,15.74,1591,121.3,5,560000.0,7333.333333333333,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,False,False,False,True,False,False
4,30000,22.54,1396,88.73,5,760000.0,6000.0,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,True,False,False,True,False
4,40000,21.21,1197,81.8,5,650000.0,8000.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,False,True,False
4,49649,25.2,1248,74.0,5,645000.0,9929.8,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
1,5000,17.99,1462,103.26,7,900000.0,2500.0,0.07062927496580028,0.32325688374843925,0.02240914766379707,False,False,False,True,False,True,False,True,False,False
9,120000,22.9,1248,74.0,5,355000.0,12000.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,True,False
5,103000,27.3,1498,98.6,5,625000.0,17166.666666666668,0.06582109479305741,0.09699677991719786,0.011500295721889991,True,False,False,False,True,False,False,False,False,True
2,35000,20.0,999,72.0,7,550000.0,11666.666666666666,0.07207207207207207,0.03463231911677729,0.0007885917066438852,False,False,False,True,True,True,False,True,False,False
6,53000,18.6,1197,81.83,5,599000.0,7571.428571428572,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
5,40000,20.73,1373,91.1,5,650000.0,6666.666666666667,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,True,True,False,False,True,False
3,30660,22.48,1995,187.74,5,4544999.999999981,7665.0,0.09410526315789475,0.028652165341394493,0.00768876913977788,True,False,False,False,False,False,False,False,True,False
2,27000,19.1,1368,98.6,5,950000.0,9000.0,0.07207602339181286,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
4,13800,23.01,999,67.0,5,360000.0,2760.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
4,30000,23.95,998,67.05,5,370000.0,6000.0,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
5,72000,21.79,998,67.05,5,310000.0,12000.0,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
3,58000,25.5,1498,98.6,5,950000.0,14500.0,0.06582109479305741,0.09699677991719786,0.006637313530919366,True,False,False,False,True,True,False,False,False,True
10,35000,19.81,1086,68.05,5,300000.0,3181.818181818182,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,True,False,True,False,False
2,32000,27.4,1498,98.63,5,850000.0,10666.666666666666,0.0658411214953271,0.09699677991719786,0.023657751199316554,True,False,False,False,True,True,False,False,False,True
2,9100,22.0,1582,126.2,5,1325000.0,3033.3333333333335,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,True,False,False,False,True,False
3,65000,22.48,1995,187.74,5,3950000.0,16250.0,0.09410526315789475,0.028652165341394493,0.00768876913977788,True,False,False,False,False,False,False,False,True,False
9,110000,20.0,1399,68.0,5,195000.0,11000.0,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
8,60000,17.68,1968,174.33,5,1500000.0,6666.666666666667,0.08858231707317074,0.012486035355194849,0.004205822435434054,True,False,False,False,False,True,False,True,False,False
5,24668,24.04,999,67.0,5,345000.0,4111.333333333333,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,False,False,False,False,True,False
4,17335,21.19,1396,88.73,5,820000.0,3467.0,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
5,43000,22.0,1197,81.8,5,589000.0,7166.666666666667,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
5,29989,21.79,998,67.05,5,445000.0,4998.166666666667,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
5,19000,18.9,1197,82.0,5,535000.0,3166.6666666666665,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
7,119000,14.0,2179,138.1,7,690000.0,14875.0,0.06337769619091325,0.027666425708089637,0.006308733653151081,True,False,False,False,True,False,False,False,False,False
6,50000,26.0,1498,98.6,5,750000.0,7142.857142857143,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
6,77000,23.95,998,67.05,5,245000.0,11000.0,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
7,59571,18.9,1197,81.86,5,485000.0,7446.375,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
8,74000,20.77,1248,88.8,7,655000.0,8222.222222222223,0.07115384615384615,0.32325688374843925,0.02240914766379707,True,False,False,False,True,False,False,False,True,False
8,69000,19.62,1998,192.0,5,1575000.0,7666.666666666667,0.0960960960960961,0.028652165341394493,0.003548662679897483,True,False,False,False,False,False,False,True,False,False
10,71000,25.83,1498,99.0,5,240000.0,6454.545454545455,0.06608811748998665,0.05099559702963791,0.01767759742393376,True,False,False,False,True,False,False,False,False,True
3,10000,18.9,1197,81.86,5,555000.0,2500.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
5,68000,26.59,1248,74.0,5,475000.0,11333.333333333334,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
4,40000,18.9,1197,81.86,5,549000.0,8000.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,False,False,False,True,False,False
2,10000,20.3,1086,68.0,5,558000.0,3333.3333333333335,0.06261510128913444,0.1939278438588421,0.009003088650851022,False,False,False,True,False,True,False,False,True,False
6,81544,17.21,1197,103.6,5,685000.0,11649.142857142857,0.08654970760233918,0.040349608989945454,0.024249194979299466,False,False,False,True,False,False,False,True,False,False
5,21000,15.0,2143,204.0,5,2675000.0,3500.0,0.09519365375641624,0.021357692054938555,0.008083064993099822,True,False,False,False,False,False,False,False,False,False
5,119775,16.38,1995,182.46,5,1690000.0,19962.5,0.09145864661654136,0.1939278438588421,0.000657159755536571,True,False,False,False,False,False,False,True,False,False
5,12000,23.1,998,67.04,5,475000.0,2000.0,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
4,46000,16.0,2179,140.0,7,1100000.0,9200.0,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,True,False,True,False,False
11,70000,13.7,1798,157.75,5,330000.0,5833.333333333333,0.08773637374860957,0.02188341985936781,0.0061115857264901095,False,False,False,True,False,True,False,False,False,False
9,25000,20.36,1197,78.9,5,375000.0,2500.0,0.06591478696741855,0.1939278438588421,0.02668068607478478,False,False,False,True,True,True,False,False,True,False
11,45000,18.9,1061,67.0,5,190000.0,3750.0,0.06314797360980208,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
2,35000,24.3,1248,88.5,5,975000.0,11666.666666666666,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,False,False,False,False,True,False
6,66032,17.0,1197,80.0,5,550000.0,9433.142857142857,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
8,55000,17.2,1197,103.6,5,660000.0,6111.111111111111,0.08654970760233918,0.040349608989945454,0.024249194979299466,False,False,False,True,False,False,False,True,False,False
8,20000,18.5,1197,82.85,5,400000.0,2222.222222222222,0.06921470342522974,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
5,65000,18.9,998,67.1,5,390000.0,10833.333333333334,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
4,13600,24.3,1248,88.5,5,825000.0,2720.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,False,False,False,True,False
5,45222,30.46,796,47.3,5,299000.0,7537.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,False,True,False,False,False,False,True
7,70000,21.14,1498,103.6,5,535000.0,8750.0,0.0691588785046729,0.02188341985936781,0.011960307550765591,True,False,False,False,True,False,False,False,True,False
2,20000,17.0,1591,121.3,5,990000.0,6666.666666666667,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
11,123000,12.8,2494,102.0,7,399000.0,10250.0,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
7,103000,25.2,1248,74.0,5,500000.0,12875.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
6,102506,25.2,1248,74.0,5,520000.0,14643.714285714286,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
4,45253,26.8,1462,103.0,7,775000.0,9050.6,0.0704514363885089,0.32325688374843925,0.02240914766379707,False,False,False,False,True,False,False,False,False,True
6,26678,17.21,1197,103.6,5,625000.0,3811.1428571428573,0.08654970760233918,0.040349608989945454,0.024249194979299466,False,False,False,True,False,False,False,True,False,False
9,120000,20.77,1248,88.76,7,360000.0,12000.0,0.07112179487179487,0.32325688374843925,0.02240914766379707,True,False,False,False,True,True,False,False,True,False
9,40000,18.9,998,67.1,5,350000.0,4000.0,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
7,35144,18.6,1197,81.83,5,525000.0,4393.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
7,57000,22.7,1498,89.84,5,735000.0,7125.0,0.05997329773030708,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
3,4740,18.7,1199,88.7,5,625000.0,1185.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
11,100000,19.7,796,46.3,5,120100.0,8333.333333333334,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
8,113143,15.1,2179,140.0,7,649000.0,12571.444444444445,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
4,60000,28.4,1248,74.02,5,690000.0,12000.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,False,False,False,False,False,True
7,60000,14.28,4134,385.0,5,3900000.0,7500.0,0.09313014029995162,0.001380035486626799,0.0010514556088585135,True,False,False,False,False,False,False,False,False,False
7,51400,15.4,1997,120.0,7,895000.0,6425.0,0.06009013520280421,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
6,88102,26.0,1498,98.6,5,625000.0,12586.0,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
7,30000,20.51,998,67.04,5,321000.0,3750.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
4,28603,22.0,1197,81.8,5,565000.0,5720.6,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,False,True,False,True,False
10,70000,16.07,1995,181.0,4,690000.0,6363.636363636364,0.09072681704260652,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,True,False,False
7,55000,23.1,998,67.04,5,425000.0,6875.0,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
3,39000,15.1,2179,152.87,7,1775000.0,9750.0,0.07015603487838458,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
6,100000,22.74,796,47.3,5,250000.0,14285.714285714286,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
3,11400,18.0,1497,117.6,5,1075000.0,2850.0,0.0785571142284569,0.09699677991719786,0.04928698166524282,False,False,False,True,False,True,False,True,False,False
10,68000,10.8,1984,132.0,5,1350000.0,6181.818181818182,0.06653225806451613,0.012486035355194849,0.006374449628704738,False,False,False,True,False,False,False,False,False,False
13,80000,12.9,1799,130.0,5,210000.0,5714.285714285715,0.07226236798221233,0.09699677991719786,0.0038772425576657685,False,False,False,True,False,True,False,False,False,False
12,40000,17.5,1298,85.8,5,370000.0,3076.923076923077,0.06610169491525424,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,True,False,False
3,40000,17.8,1198,86.7,5,610000.0,10000.0,0.07237061769616027,0.09699677991719786,0.023657751199316554,False,False,False,True,True,True,False,True,False,False
6,70000,16.6,1998,112.0,5,1550000.0,10000.0,0.056056056056056056,0.0011171715844121707,0.0011171715844121707,True,False,False,False,False,False,False,True,False,False
5,100000,26.59,1248,74.0,5,650000.0,16666.666666666668,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
4,52896,18.6,1197,81.83,5,555000.0,10579.2,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,True,True,False,False
4,68000,30.47,998,58.33,5,475000.0,13600.0,0.05844689378757515,0.32325688374843925,0.01537753827955576,False,False,False,False,True,False,False,False,False,True
12,89300,12.8,2494,102.0,7,395000.0,6869.2307692307695,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
7,81000,28.4,1248,74.02,5,439000.0,10125.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
6,55000,18.19,1197,103.2,5,599000.0,7857.142857142857,0.0862155388471178,0.040349608989945454,0.016100414010645988,False,False,False,True,False,False,False,True,False,False
1,7066,18.15,998,118.35,5,1185000.0,3533.0,0.1185871743486974,0.1939278438588421,0.0037458106065584545,False,False,False,True,False,False,False,True,False,False
3,18823,17.5,1199,88.7,5,840000.0,4705.75,0.07397831526271893,0.09699677991719786,0.006637313530919366,False,False,False,True,True,False,True,True,False,False
7,12000,18.9,1197,82.0,5,465000.0,1500.0,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
5,39540,18.7,1199,88.7,5,562000.0,6590.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
6,51127,23.1,998,67.04,5,475000.0,7303.857142857143,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
5,32967,16.2,1199,74.0,5,675000.0,5494.5,0.061718098415346125,0.040349608989945454,0.024249194979299466,False,False,False,True,True,False,False,True,False,False
2,19444,13.9,1498,105.0,5,1140000.0,6481.333333333333,0.07009345794392523,0.03463231911677729,0.014194650719589932,False,False,False,True,False,False,False,False,False,False
6,60217,25.83,1498,99.0,5,540000.0,8602.42857142857,0.06608811748998665,0.05099559702963791,0.01767759742393376,True,False,False,False,True,False,False,False,False,True
2,15000,17.0,1956,138.1,5,1750000.0,5000.0,0.07060327198364008,0.027666425708089637,0.001314319511073142,True,False,False,False,True,True,False,True,False,False
13,67000,14.0,1061,64.0,5,145000.0,4785.714285714285,0.060320452403393024,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,False,False
8,72000,14.84,2143,167.62,5,1275000.0,8000.0,0.07821745216985534,0.021357692054938555,0.007623053164224223,True,False,False,False,False,False,False,False,False,False
